id,inning,bowling_team,bowler,bowler's_wicket,bowler's_runs,valid_ball,over_bowled,economy,season
336011,2,Deccan Chargers,RP Singh,1,24,24,4,6.0,2008
336011,2,Deccan Chargers,Pragyan Ojha,1,47,24,4,11.75,2008
336011,2,Deccan Chargers,Shahid Afridi,0,10,12,2,5.0,2008
336011,2,Deccan Chargers,Scott Styris,0,14,12,2,7.0,2008
336011,2,Deccan Chargers,Sanjay Bangar,0,20,12,2,10.0,2008
336011,2,Deccan Chargers,Paidikalva Vijaykumar,0,10,6,1,10.0,2008
336011,2,Deccan Chargers,Venugopal Rao,0,15,6,1,15.0,2008
336012,1,Mumbai Indians,Dilhara Fernando,4,18,24,4,4.5,2008
336012,1,Mumbai Indians,Dwayne Smith,3,26,24,4,6.5,2008
336012,1,Mumbai Indians,Ashish Nehra,1,21,18,3,7.0,2008
336012,1,Mumbai Indians,Shaun Pollock,0,23,24,4,5.75,2008
336012,1,Mumbai Indians,Dhawal Kulkarni,0,34,18,3,11.33,2008
336012,2,Royal Challengers Bangalore,Dale Steyn,1,14,24,4,3.5,2008
336012,2,Royal Challengers Bangalore,Balachandra Akhil,0,19,18,3,6.33,2008
336012,2,Royal Challengers Bangalore,Vinay Kumar,0,25,18,3,8.33,2008
336012,2,Royal Challengers Bangalore,Praveen Kumar,0,21,12,2,10.5,2008
336012,2,Royal Challengers Bangalore,Anil Kumble,0,45,24,4,11.25,2008
336013,1,Punjab Kings,S Sreesanth,2,29,24,4,7.25,2008
336013,1,Punjab Kings,Vikram Singh,1,35,24,4,8.75,2008
336013,1,Punjab Kings,Piyush Chawla,1,36,18,3,12.0,2008
336013,1,Punjab Kings,Yuvraj Singh,0,8,6,1,8.0,2008
336013,1,Punjab Kings,Irfan Pathan,0,33,24,4,8.25,2008
336013,1,Punjab Kings,James Hopes,0,36,24,4,9.0,2008
336013,2,Chennai Super Kings,Lakshmipathy Balaji,5,24,24,4,6.0,2008
336013,2,Chennai Super Kings,Albie Morkel,1,25,24,4,6.25,2008
336013,2,Chennai Super Kings,Muttiah Muralitharan,1,32,24,4,8.0,2008
336013,2,Chennai Super Kings,Manpreet Gony,1,38,24,4,9.5,2008
336013,2,Chennai Super Kings,Palani Amarnath,1,35,18,3,11.67,2008
336013,2,Chennai Super Kings,Chamara Kapugedera,0,8,6,1,8.0,2008
336014,1,Deccan Chargers,Paidikalva Vijaykumar,1,21,18,3,7.0,2008
336014,1,Deccan Chargers,Chaminda Vaas,1,36,18,3,12.0,2008
336014,1,Deccan Chargers,RP Singh,1,59,24,4,14.75,2008
336014,1,Deccan Chargers,Venugopal Rao,0,24,24,4,6.0,2008
336014,1,Deccan Chargers,Scott Styris,0,28,18,3,9.33,2008
336014,1,Deccan Chargers,Sanjay Bangar,0,10,6,1,10.0,2008
336014,1,Deccan Chargers,Pragyan Ojha,0,25,12,2,12.5,2008
336014,2,Kolkata Knight Riders,Ashoke Dinda,3,33,24,4,8.25,2008
336014,2,Kolkata Knight Riders,Sourav Ganguly,2,25,24,4,6.25,2008
336014,2,Kolkata Knight Riders,Laxmi Shukla,1,16,12,2,8.0,2008
336014,2,Kolkata Knight Riders,Umar Gul,1,43,24,4,10.75,2008
336014,2,Kolkata Knight Riders,Ishant Sharma,0,27,18,3,9.0,2008
336014,2,Kolkata Knight Riders,Murali Kartik,0,29,18,3,9.67,2008
336015,1,Rajasthan Royals,Shane Watson,2,21,24,4,5.25,2008
336015,1,Rajasthan Royals,Siddharth Trivedi,2,28,24,4,7.0,2008
336015,1,Rajasthan Royals,Dimitri Mascarenhas,2,29,24,4,7.25,2008
336015,1,Rajasthan Royals,Munaf Patel,0,24,24,4,6.0,2008
336015,1,Rajasthan Royals,Shane Warne,0,47,24,4,11.75,2008
336015,2,Delhi Capitals,Amit Mishra,2,27,17,2.5,10.8,2008
336015,2,Delhi Capitals,Farveez Maharoof,1,22,24,4,5.5,2008
336015,2,Delhi Capitals,Virender Sehwag,1,21,12,2,10.5,2008
336015,2,Delhi Capitals,Glenn McGrath,0,12,24,4,3.0,2008
336015,2,Delhi Capitals,Pradeep Sangwan,0,33,24,4,8.25,2008
336015,2,Delhi Capitals,Yo Mahesh,0,35,13,2.1,16.67,2008
336016,1,Punjab Kings,S Sreesanth,3,29,24,4,7.25,2008
336016,1,Punjab Kings,Piyush Chawla,2,33,24,4,8.25,2008
336016,1,Punjab Kings,Vikram Singh,1,15,24,4,3.75,2008
336016,1,Punjab Kings,Irfan Pathan,1,23,24,4,5.75,2008
336016,1,Punjab Kings,Yuvraj Singh,0,14,12,2,7.0,2008
336016,1,Punjab Kings,James Hopes,0,22,12,2,11.0,2008
336016,2,Royal Challengers Bangalore,Vinay Kumar,1,11,12,2,5.5,2008
336016,2,Royal Challengers Bangalore,Praveen Kumar,0,15,16,2.4,6.25,2008
336016,2,Royal Challengers Bangalore,Zaheer Khan,0,35,24,4,8.75,2008
336016,2,Royal Challengers Bangalore,Anil Kumble,0,36,24,4,9.0,2008
336016,2,Royal Challengers Bangalore,Virat Kohli,0,9,6,1,9.0,2008
336016,2,Royal Challengers Bangalore,Dale Steyn,0,33,12,2,16.5,2008
336017,1,Delhi Capitals,Farveez Maharoof,2,25,24,4,6.25,2008
336017,1,Delhi Capitals,Yo Mahesh,2,34,24,4,8.5,2008
336017,1,Delhi Capitals,Pradeep Sangwan,1,29,24,4,7.25,2008
336017,1,Delhi Capitals,Amit Mishra,0,13,18,3,4.33,2008
336017,1,Delhi Capitals,Glenn McGrath,0,22,24,4,5.5,2008
336017,1,Delhi Capitals,Virender Sehwag,0,7,6,1,7.0,2008
336017,2,Kolkata Knight Riders,Shoaib Akhtar,4,11,18,3,3.67,2008
336017,2,Kolkata Knight Riders,Laxmi Shukla,3,6,5,0.5,12.0,2008
336017,2,Kolkata Knight Riders,Ashoke Dinda,1,29,24,4,7.25,2008
336017,2,Kolkata Knight Riders,Sourav Ganguly,0,23,24,4,5.75,2008
336017,2,Kolkata Knight Riders,Ishant Sharma,0,18,18,3,6.0,2008
336017,2,Kolkata Knight Riders,Iqbal Abdulla,0,22,18,3,7.33,2008
336018,1,Mumbai Indians,Dhawal Kulkarni,3,33,24,4,8.25,2008
336018,1,Mumbai Indians,Dwayne Bravo,2,37,24,4,9.25,2008
336018,1,Mumbai Indians,Shaun Pollock,1,9,24,4,2.25,2008
336018,1,Mumbai Indians,Ashish Nehra,0,31,24,4,7.75,2008
336018,1,Mumbai Indians,Dominic Thornely,0,10,6,1,10.0,2008
336018,1,Mumbai Indians,Rohan Raje,0,33,18,3,11.0,2008
336018,2,Chennai Super Kings,Joginder Sharma,1,24,18,3,8.0,2008
336018,2,Chennai Super Kings,Lakshmipathy Balaji,0,9,12,2,4.5,2008
336018,2,Chennai Super Kings,Muttiah Muralitharan,0,20,12,2,10.0,2008
336018,2,Chennai Super Kings,Manpreet Gony,0,31,18,3,10.33,2008
336018,2,Chennai Super Kings,Albie Morkel,0,44,18,3,14.67,2008
336018,2,Chennai Super Kings,Chamara Kapugedera,0,26,5,0.5,52.0,2008
336019,1,Rajasthan Royals,Shane Watson,1,40,24,4,10.0,2008
336019,1,Rajasthan Royals,Yusuf Pathan,1,24,12,2,12.0,2008
336019,1,Rajasthan Royals,Dinesh Salunkhe,0,23,18,3,7.67,2008
336019,1,Rajasthan Royals,Munaf Patel,0,37,24,4,9.25,2008
336019,1,Rajasthan Royals,Siddharth Trivedi,0,48,24,4,12.0,2008
336019,1,Rajasthan Royals,Pankaj Singh,0,48,18,3,16.0,2008
336019,2,Punjab Kings,Piyush Chawla,3,35,24,4,8.75,2008
336019,2,Punjab Kings,James Hopes,2,29,18,3,9.67,2008
336019,2,Punjab Kings,Irfan Pathan,1,10,24,4,2.5,2008
336019,2,Punjab Kings,S Sreesanth,1,44,18,3,14.67,2008
336019,2,Punjab Kings,Ramesh Powar,0,7,6,1,7.0,2008
336019,2,Punjab Kings,Vikram Singh,0,32,24,4,8.0,2008
336019,2,Punjab Kings,Yuvraj Singh,0,20,6,1,20.0,2008
336020,1,Deccan Chargers,Pragyan Ojha,2,19,12,2,9.5,2008
336020,1,Deccan Chargers,Paidikalva Vijaykumar,1,24,24,4,6.0,2008
336020,1,Deccan Chargers,Sarvesh Kumar,0,24,18,3,8.0,2008
336020,1,Deccan Chargers,Scott Styris,0,33,24,4,8.25,2008
336020,1,Deccan Chargers,Venugopal Rao,0,23,12,2,11.5,2008
336020,1,Deccan Chargers,RP Singh,0,50,24,4,12.5,2008
336020,1,Deccan Chargers,Shahid Afridi,0,18,6,1,18.0,2008
336020,2,Delhi Capitals,Amit Mishra,5,17,24,4,4.25,2008
336020,2,Delhi Capitals,Farveez Maharoof,2,39,24,4,9.75,2008
336020,2,Delhi Capitals,Glenn McGrath,2,42,24,4,10.5,2008
336020,2,Delhi Capitals,Rajat Bhatia,0,32,24,4,8.0,2008
336020,2,Delhi Capitals,Mohammad Asif,0,51,24,4,12.75,2008
336021,1,Mumbai Indians,Shaun Pollock,3,12,24,4,3.0,2008
336021,1,Mumbai Indians,Dominic Thornely,2,7,18,3,2.33,2008
336021,1,Mumbai Indians,Dwayne Bravo,2,13,18,3,4.33,2008
336021,1,Mumbai Indians,Rohan Raje,2,16,14,2.2,7.27,2008
336021,1,Mumbai Indians,Ashish Nehra,0,17,18,3,5.67,2008
336021,2,Kolkata Knight Riders,Ishant Sharma,1,29,15,2.3,12.61,2008
336021,2,Kolkata Knight Riders,Shoaib Akhtar,1,29,12,2,14.5,2008
336021,2,Kolkata Knight Riders,Ajit Agarkar,0,5,6,1,5.0,2008
336022,1,Punjab Kings,James Hopes,2,2,6,1,2.0,2008
336022,1,Punjab Kings,Ramesh Powar,2,22,12,2,11.0,2008
336022,1,Punjab Kings,Irfan Pathan,0,13,12,2,6.5,2008
336022,1,Punjab Kings,S Sreesanth,0,33,18,3,11.0,2008
336022,1,Punjab Kings,Piyush Chawla,0,13,6,1,13.0,2008
336022,1,Punjab Kings,Vikram Singh,0,33,12,2,16.5,2008
336022,2,Delhi Capitals,Glenn McGrath,1,18,12,2,9.0,2008
336022,2,Delhi Capitals,Amit Mishra,1,21,12,2,10.5,2008
336022,2,Delhi Capitals,Pradeep Sangwan,1,12,6,1,12.0,2008
336022,2,Delhi Capitals,Rajat Bhatia,0,8,6,1,8.0,2008
336022,2,Delhi Capitals,Farveez Maharoof,0,11,6,1,11.0,2008
336022,2,Delhi Capitals,Virender Sehwag,0,22,6,1,22.0,2008
336023,1,Royal Challengers Bangalore,Anil Kumble,1,32,24,4,8.0,2008
336023,1,Royal Challengers Bangalore,Praveen Kumar,0,28,24,4,7.0,2008
336023,1,Royal Challengers Bangalore,Virat Kohli,0,16,12,2,8.0,2008
336023,1,Royal Challengers Bangalore,Jacques Kallis,0,39,24,4,9.75,2008
336023,1,Royal Challengers Bangalore,Zaheer Khan,0,46,24,4,11.5,2008
336023,1,Royal Challengers Bangalore,Abdur Razzak,0,29,12,2,14.5,2008
336023,2,Rajasthan Royals,Sohail Tanvir,3,10,24,4,2.5,2008
336023,2,Rajasthan Royals,Shane Warne,3,23,24,4,5.75,2008
336023,2,Rajasthan Royals,Munaf Patel,2,21,24,4,5.25,2008
336023,2,Rajasthan Royals,Siddharth Trivedi,1,23,12,2,11.5,2008
336023,2,Rajasthan Royals,Shane Watson,0,6,12,2,3.0,2008
336023,2,Rajasthan Royals,Ravindra Jadeja,0,21,12,2,10.5,2008
336023,2,Rajasthan Royals,Yusuf Pathan,0,28,12,2,14.0,2008
336024,1,Deccan Chargers,RP Singh,3,35,24,4,8.75,2008
336024,1,Deccan Chargers,Shahid Afridi,2,23,24,4,5.75,2008
336024,1,Deccan Chargers,Venugopal Rao,2,25,18,3,8.33,2008
336024,1,Deccan Chargers,Pragyan Ojha,0,23,24,4,5.75,2008
336024,1,Deccan Chargers,Paidikalva Vijaykumar,0,24,12,2,12.0,2008
336024,1,Deccan Chargers,Nuwan Zoysa,0,37,18,3,12.33,2008
336024,2,Mumbai Indians,Dwayne Bravo,3,24,24,4,6.0,2008
336024,2,Mumbai Indians,Dilhara Fernando,2,38,24,4,9.5,2008
336024,2,Mumbai Indians,Abhishek Nayar,1,18,18,3,6.0,2008
336024,2,Mumbai Indians,Sanath Jayasuriya,0,13,12,2,6.5,2008
336024,2,Mumbai Indians,Ashish Nehra,0,29,24,4,7.25,2008
336024,2,Mumbai Indians,Dominic Thornely,0,8,6,1,8.0,2008
336024,2,Mumbai Indians,Rohan Raje,0,19,12,2,9.5,2008
336025,1,Chennai Super Kings,Makhaya Ntini,4,21,24,4,5.25,2008
336025,1,Chennai Super Kings,Lakshmipathy Balaji,1,36,24,4,9.0,2008
336025,1,Chennai Super Kings,Manpreet Gony,0,17,24,4,4.25,2008
336025,1,Chennai Super Kings,Albie Morkel,0,25,24,4,6.25,2008
336025,1,Chennai Super Kings,Muttiah Muralitharan,0,41,24,4,10.25,2008
336025,2,Kolkata Knight Riders,Ashoke Dinda,0,10,12,2,5.0,2008
336025,2,Kolkata Knight Riders,Ajit Agarkar,0,14,12,2,7.0,2008
336025,2,Kolkata Knight Riders,Shoaib Akhtar,0,14,12,2,7.0,2008
336025,2,Kolkata Knight Riders,Ishant Sharma,0,16,12,2,8.0,2008
336026,1,Delhi Capitals,Farveez Maharoof,2,13,24,4,3.25,2008
336026,1,Delhi Capitals,Glenn McGrath,2,15,24,4,3.75,2008
336026,1,Delhi Capitals,Tillakaratne Dilshan,1,3,6,1,3.0,2008
336026,1,Delhi Capitals,Yo Mahesh,0,25,24,4,6.25,2008
336026,1,Delhi Capitals,Rajat Bhatia,0,47,24,4,11.75,2008
336026,1,Delhi Capitals,Pradeep Sangwan,0,51,18,3,17.0,2008
336026,2,Royal Challengers Bangalore,Anil Kumble,2,18,24,4,4.5,2008
336026,2,Royal Challengers Bangalore,Dale Steyn,1,26,24,4,6.5,2008
336026,2,Royal Challengers Bangalore,Praveen Kumar,1,33,12,2,16.5,2008
336026,2,Royal Challengers Bangalore,Balachandra Akhil,0,21,20,3.2,6.56,2008
336026,2,Royal Challengers Bangalore,Jacques Kallis,0,16,12,2,8.0,2008
336026,2,Royal Challengers Bangalore,Zaheer Khan,0,37,18,3,12.33,2008
336027,1,Rajasthan Royals,Sohail Tanvir,3,26,24,4,6.5,2008
336027,1,Rajasthan Royals,Munaf Patel,2,22,24,4,5.5,2008
336027,1,Rajasthan Royals,Yusuf Pathan,1,14,12,2,7.0,2008
336027,1,Rajasthan Royals,Siddharth Trivedi,1,26,18,3,8.67,2008
336027,1,Rajasthan Royals,Shane Warne,0,21,18,3,7.0,2008
336027,1,Rajasthan Royals,Shane Watson,0,36,24,4,9.0,2008
336027,2,Kolkata Knight Riders,Umar Gul,2,30,21,3.3,9.09,2008
336027,2,Kolkata Knight Riders,Ishant Sharma,1,23,18,3,7.67,2008
336027,2,Kolkata Knight Riders,Sourav Ganguly,1,24,12,2,12.0,2008
336027,2,Kolkata Knight Riders,Laxmi Shukla,0,7,6,1,7.0,2008
336027,2,Kolkata Knight Riders,Ashoke Dinda,0,32,24,4,8.0,2008
336027,2,Kolkata Knight Riders,Ajit Agarkar,0,30,18,3,10.0,2008
336028,1,Mumbai Indians,Siddharth Chitnis,2,40,24,4,10.0,2008
336028,1,Mumbai Indians,Shaun Pollock,1,14,18,3,4.67,2008
336028,1,Mumbai Indians,Dilhara Fernando,1,36,24,4,9.0,2008
336028,1,Mumbai Indians,Dwayne Smith,0,19,12,2,9.5,2008
336028,1,Mumbai Indians,Vikrant Yeligati,0,43,24,4,10.75,2008
336028,1,Mumbai Indians,Ashish Nehra,0,34,18,3,11.33,2008
336028,2,Punjab Kings,Yuvraj Singh,2,12,12,2,6.0,2008
336028,2,Punjab Kings,S Sreesanth,2,35,24,4,8.75,2008
336028,2,Punjab Kings,Piyush Chawla,1,22,24,4,5.5,2008
336028,2,Punjab Kings,James Hopes,0,13,12,2,6.5,2008
336028,2,Punjab Kings,Irfan Pathan,0,37,24,4,9.25,2008
336028,2,Punjab Kings,Vikram Singh,0,56,24,4,14.0,2008
336029,1,Chennai Super Kings,Albie Morkel,4,32,24,4,8.0,2008
336029,1,Chennai Super Kings,Manpreet Gony,2,11,24,4,2.75,2008
336029,1,Chennai Super Kings,Muttiah Muralitharan,1,19,24,4,4.75,2008
336029,1,Chennai Super Kings,Lakshmipathy Balaji,1,34,24,4,8.5,2008
336029,1,Chennai Super Kings,Makhaya Ntini,0,27,24,4,6.75,2008
336029,2,Royal Challengers Bangalore,Anil Kumble,3,14,24,4,3.5,2008
336029,2,Royal Challengers Bangalore,Dale Steyn,2,28,24,4,7.0,2008
336029,2,Royal Challengers Bangalore,Praveen Kumar,1,26,24,4,6.5,2008
336029,2,Royal Challengers Bangalore,Vinay Kumar,1,23,18,3,7.67,2008
336029,2,Royal Challengers Bangalore,Jacques Kallis,0,15,24,4,3.75,2008
336029,2,Royal Challengers Bangalore,Balachandra Akhil,0,4,6,1,4.0,2008
336031,1,Punjab Kings,Ramesh Powar,1,20,24,4,5.0,2008
336031,1,Punjab Kings,S Sreesanth,1,29,24,4,7.25,2008
336031,1,Punjab Kings,Vikram Singh,1,40,24,4,10.0,2008
336031,1,Punjab Kings,Gagandeep Singh,1,33,18,3,11.0,2008
336031,1,Punjab Kings,Piyush Chawla,0,31,24,4,7.75,2008
336031,1,Punjab Kings,Yuvraj Singh,0,18,6,1,18.0,2008
336031,2,Deccan Chargers,Pragyan Ojha,2,30,24,4,7.5,2008
336031,2,Deccan Chargers,Rohit Sharma,1,25,24,4,6.25,2008
336031,2,Deccan Chargers,Scott Styris,1,36,24,4,9.0,2008
336031,2,Deccan Chargers,RP Singh,0,37,21,3.3,11.21,2008
336031,2,Deccan Chargers,Venugopal Rao,0,23,12,2,11.5,2008
336031,2,Deccan Chargers,Paidikalva Vijaykumar,0,24,12,2,12.0,2008
336032,1,Delhi Capitals,Yo Mahesh,4,36,24,4,9.0,2008
336032,1,Delhi Capitals,Amit Mishra,1,23,24,4,5.75,2008
336032,1,Delhi Capitals,Farveez Maharoof,1,27,24,4,6.75,2008
336032,1,Delhi Capitals,Brett Geeves,1,50,24,4,12.5,2008
336032,1,Delhi Capitals,Glenn McGrath,0,39,24,4,9.75,2008
336032,2,Mumbai Indians,Dwayne Smith,2,22,18,3,7.33,2008
336032,2,Mumbai Indians,Ashish Nehra,1,30,23,3.5,8.57,2008
336032,2,Mumbai Indians,André Nel,1,31,18,3,10.33,2008
336032,2,Mumbai Indians,Dhawal Kulkarni,0,26,18,3,8.67,2008
336032,2,Mumbai Indians,Sanath Jayasuriya,0,35,24,4,8.75,2008
336032,2,Mumbai Indians,Shaun Pollock,0,33,18,3,11.0,2008
336033,1,Chennai Super Kings,Albie Morkel,2,35,24,4,8.75,2008
336033,1,Chennai Super Kings,Suresh Raina,1,20,12,2,10.0,2008
336033,1,Chennai Super Kings,Muttiah Muralitharan,0,31,24,4,7.75,2008
336033,1,Chennai Super Kings,Manpreet Gony,0,32,18,3,10.67,2008
336033,1,Chennai Super Kings,Makhaya Ntini,0,43,24,4,10.75,2008
336033,1,Chennai Super Kings,Lakshmipathy Balaji,0,45,18,3,15.0,2008
336033,2,Rajasthan Royals,Sohail Tanvir,3,33,24,4,8.25,2008
336033,2,Rajasthan Royals,Shane Warne,2,35,24,4,8.75,2008
336033,2,Rajasthan Royals,Munaf Patel,1,55,24,4,13.75,2008
336033,2,Rajasthan Royals,Pankaj Singh,0,30,24,4,7.5,2008
336033,2,Rajasthan Royals,Yusuf Pathan,0,31,18,3,10.33,2008
336033,2,Rajasthan Royals,Dinesh Salunkhe,0,14,6,1,14.0,2008
336034,1,Deccan Chargers,RP Singh,3,41,24,4,10.25,2008
336034,1,Deccan Chargers,Pragyan Ojha,2,28,24,4,7.0,2008
336034,1,Deccan Chargers,Shahid Afridi,1,23,24,4,5.75,2008
336034,1,Deccan Chargers,Scott Styris,1,29,24,4,7.25,2008
336034,1,Deccan Chargers,Paidikalva Vijaykumar,0,18,18,3,6.0,2008
336034,1,Deccan Chargers,Sanjay Bangar,0,14,6,1,14.0,2008
336034,2,Royal Challengers Bangalore,Praveen Kumar,3,23,24,4,5.75,2008
336034,2,Royal Challengers Bangalore,Zaheer Khan,2,24,24,4,6.0,2008
336034,2,Royal Challengers Bangalore,Jacques Kallis,1,35,24,4,8.75,2008
336034,2,Royal Challengers Bangalore,Dale Steyn,0,20,24,4,5.0,2008
336034,2,Royal Challengers Bangalore,Anil Kumble,0,47,24,4,11.75,2008
336035,1,Kolkata Knight Riders,Umar Gul,4,23,24,4,5.75,2008
336035,1,Kolkata Knight Riders,Ajantha Mendis,1,24,24,4,6.0,2008
336035,1,Kolkata Knight Riders,David Hussey,0,36,24,4,9.0,2008
336035,1,Kolkata Knight Riders,Ashoke Dinda,0,18,12,2,9.0,2008
336035,1,Kolkata Knight Riders,Laxmi Shukla,0,23,12,2,11.5,2008
336035,1,Kolkata Knight Riders,Ishant Sharma,0,49,24,4,12.25,2008
336035,2,Punjab Kings,Vikram Singh,2,28,24,4,7.0,2008
336035,2,Punjab Kings,S Sreesanth,2,33,24,4,8.25,2008
336035,2,Punjab Kings,Piyush Chawla,2,36,24,4,9.0,2008
336035,2,Punjab Kings,James Hopes,1,23,12,2,11.5,2008
336035,2,Punjab Kings,Ramesh Powar,0,14,12,2,7.0,2008
336035,2,Punjab Kings,Irfan Pathan,0,36,22,3.4,10.59,2008
336036,1,Rajasthan Royals,Sohail Tanvir,4,14,24,4,3.5,2008
336036,1,Rajasthan Royals,Siddharth Trivedi,2,31,24,4,7.75,2008
336036,1,Rajasthan Royals,Shane Warne,1,30,24,4,7.5,2008
336036,1,Rajasthan Royals,Yusuf Pathan,0,9,18,3,3.0,2008
336036,1,Rajasthan Royals,Shane Watson,0,30,18,3,10.0,2008
336036,1,Rajasthan Royals,Pankaj Singh,0,25,12,2,12.5,2008
336036,2,Mumbai Indians,Dilhara Fernando,2,27,24,4,6.75,2008
336036,2,Mumbai Indians,Rohan Raje,1,37,24,4,9.25,2008
336036,2,Mumbai Indians,Sanath Jayasuriya,0,8,12,2,4.0,2008
336036,2,Mumbai Indians,Abhishek Nayar,0,4,6,1,4.0,2008
336036,2,Mumbai Indians,Ashish Nehra,0,18,18,3,6.0,2008
336036,2,Mumbai Indians,Shaun Pollock,0,26,24,4,6.5,2008
336036,2,Mumbai Indians,Dwayne Smith,0,16,12,2,8.0,2008
336037,1,Chennai Super Kings,Lakshmipathy Balaji,2,34,24,4,8.5,2008
336037,1,Chennai Super Kings,Albie Morkel,2,37,24,4,9.25,2008
336037,1,Chennai Super Kings,Manpreet Gony,1,21,24,4,5.25,2008
336037,1,Chennai Super Kings,Muttiah Muralitharan,1,22,24,4,5.5,2008
336037,1,Chennai Super Kings,Makhaya Ntini,1,24,24,4,6.0,2008
336037,2,Deccan Chargers,Pragyan Ojha,1,28,24,4,7.0,2008
336037,2,Deccan Chargers,Sarvesh Kumar,1,18,12,2,9.0,2008
336037,2,Deccan Chargers,Paidikalva Vijaykumar,1,32,20,3.2,10.0,2008
336037,2,Deccan Chargers,Scott Styris,0,16,18,3,5.33,2008
336037,2,Deccan Chargers,Shahid Afridi,0,19,18,3,6.33,2008
336037,2,Deccan Chargers,RP Singh,0,32,24,4,8.0,2008
336038,1,Delhi Capitals,Farveez Maharoof,3,34,24,4,8.5,2008
336038,1,Delhi Capitals,Amit Mishra,2,37,24,4,9.25,2008
336038,1,Delhi Capitals,Yo Mahesh,2,50,24,4,12.5,2008
336038,1,Delhi Capitals,Mohammad Asif,1,32,24,4,8.0,2008
336038,1,Delhi Capitals,Glenn McGrath,0,38,24,4,9.5,2008
336038,2,Rajasthan Royals,Shane Watson,3,10,18,3,3.33,2008
336038,2,Rajasthan Royals,Munaf Patel,3,17,24,4,4.25,2008
336038,2,Rajasthan Royals,Shane Warne,2,21,24,4,5.25,2008
336038,2,Rajasthan Royals,Siddharth Trivedi,1,20,18,3,6.67,2008
336038,2,Rajasthan Royals,Ravindra Jadeja,0,0,1,0.1,0.0,2008
336038,2,Rajasthan Royals,Sohail Tanvir,0,16,12,2,8.0,2008
336039,1,Chennai Super Kings,Manpreet Gony,2,14,24,4,3.5,2008
336039,1,Chennai Super Kings,Makhaya Ntini,2,23,24,4,5.75,2008
336039,1,Chennai Super Kings,Albie Morkel,2,27,24,4,6.75,2008
336039,1,Chennai Super Kings,Muttiah Muralitharan,1,19,24,4,4.75,2008
336039,1,Chennai Super Kings,Lakshmipathy Balaji,0,27,24,4,6.75,2008
336039,2,Punjab Kings,Irfan Pathan,1,24,24,4,6.0,2008
336039,2,Punjab Kings,Vikram Singh,0,14,12,2,7.0,2008
336039,2,Punjab Kings,S Sreesanth,0,7,6,1,7.0,2008
336039,2,Punjab Kings,Piyush Chawla,0,23,17,2.5,9.2,2008
336039,2,Punjab Kings,Ramesh Powar,0,28,18,3,9.33,2008
336039,2,Punjab Kings,James Hopes,0,20,12,2,10.0,2008
336040,1,Rajasthan Royals,Yusuf Pathan,3,22,24,4,5.5,2008
336040,1,Rajasthan Royals,Shane Watson,1,29,24,4,7.25,2008
336040,1,Rajasthan Royals,Sohail Tanvir,1,40,24,4,10.0,2008
336040,1,Rajasthan Royals,Munaf Patel,0,14,12,2,7.0,2008
336040,1,Rajasthan Royals,Shane Warne,0,34,24,4,8.5,2008
336040,1,Rajasthan Royals,Siddharth Trivedi,0,21,12,2,10.5,2008
336040,2,Chennai Super Kings,Albie Morkel,2,25,24,4,6.25,2008
336040,2,Chennai Super Kings,Muttiah Muralitharan,2,39,24,4,9.75,2008
336040,2,Chennai Super Kings,Manpreet Gony,1,30,24,4,7.5,2008
336040,2,Chennai Super Kings,Makhaya Ntini,0,21,24,4,5.25,2008
336040,2,Chennai Super Kings,Lakshmipathy Balaji,0,42,24,4,10.5,2008
392181,1,Chennai Super Kings,Manpreet Gony,2,32,24,4,8.0,2009
392181,1,Chennai Super Kings,Joginder Sharma,1,25,24,4,6.25,2009
392181,1,Chennai Super Kings,Jacob Oram,1,30,24,4,7.5,2009
392181,1,Chennai Super Kings,Thilan Thushara,1,32,24,4,8.0,2009
392181,1,Chennai Super Kings,Andrew Flintoff,1,44,24,4,11.0,2009
392181,2,Mumbai Indians,Lasith Malinga,3,15,24,4,3.75,2009
392181,2,Mumbai Indians,Sanath Jayasuriya,2,34,24,4,8.5,2009
392181,2,Mumbai Indians,Harbhajan Singh,1,15,18,3,5.0,2009
392181,2,Mumbai Indians,Dwayne Bravo,1,27,24,4,6.75,2009
392181,2,Mumbai Indians,Zaheer Khan,0,34,24,4,8.5,2009
392181,2,Mumbai Indians,Rohan Raje,0,15,6,1,15.0,2009
392182,1,Rajasthan Royals,Dimitri Mascarenhas,3,20,24,4,5.0,2009
392182,1,Rajasthan Royals,Shane Warne,2,18,24,4,4.5,2009
392182,1,Rajasthan Royals,Munaf Patel,2,25,18,3,8.33,2009
392182,1,Rajasthan Royals,Tyron Henderson,1,30,24,4,7.5,2009
392182,1,Rajasthan Royals,Kamran Khan,0,21,18,3,7.0,2009
392182,1,Rajasthan Royals,Yusuf Pathan,0,17,12,2,8.5,2009
392182,2,Royal Challengers Bangalore,Anil Kumble,5,5,19,3.1,1.61,2009
392182,2,Royal Challengers Bangalore,Praveen Kumar,2,7,18,3,2.33,2009
392182,2,Royal Challengers Bangalore,Jesse Ryder,2,14,24,4,3.5,2009
392182,2,Royal Challengers Bangalore,Dale Steyn,0,6,12,2,3.0,2009
392182,2,Royal Challengers Bangalore,Vinay Kumar,0,25,18,3,8.33,2009
392183,1,Delhi Capitals,Daniel Vettori,3,15,18,3,5.0,2009
392183,1,Delhi Capitals,Aavishkar Salvi,1,17,12,2,8.5,2009
